kode,nama_bahan,kategori,energi_kkal,protein_g,lemak_g,karbohidrat_g,serat_g,kalsium_mg,fosfor_mg,besi_mg,natrium_mg,vitc_mg,kelas_rekomendasi,label_kelas
GR056,"Ikan Saluang, Segar","Ikan, Kerang, Udang",113,13.9,4.9,3.4,0.0,642.0,646.0,1.9,51.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR057,"Ikan Sarden, Segar","Ikan, Kerang, Udang",109,19.9,1.8,3.4,0.0,95.0,597.0,1.3,266.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR058,"Ikan Selar, Segar","Ikan, Kerang, Udang",100,18.8,2.2,0.0,0.0,40.0,179.0,0.5,43.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR059,"Ikan Sepat, Segar","Ikan, Kerang, Udang",84,15.2,0.6,4.7,0.0,68.0,171.0,2.1,211.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR060,"Ikan Sidat, Segar","Ikan, Kerang, Udang",81,11.4,1.9,3.8,0.0,118.0,174.0,3.0,46.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR061,"Ikan Sunu, Segar","Ikan, Kerang, Udang",111,13.3,3.4,6.7,0.0,86.0,174.0,1.2,91.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR062,"Ikan Tahuman, Segar","Ikan, Kerang, Udang",88,15.9,0.9,4.1,0.0,221.0,223.0,0.0,24.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR063,"Ikan Tarmon, Segar","Ikan, Kerang, Udang",96,19.5,1.1,2.0,0.0,9.0,129.0,0.3,43.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR064,"Ikan Telan, Segar","Ikan, Kerang, Udang",95,15.8,0.7,6.5,0.0,503.0,354.0,0.2,58.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR065,"Ikan Tembang, Segar","Ikan, Kerang, Udang",204,16.0,15.0,0.0,0.0,20.0,200.0,2.0,341.0,0.0,3,Rendah_Kalori
GR066,"Ikan Tempahas, Segar","Ikan, Kerang, Udang",101,15.1,4.1,1.0,0.0,32.0,163.0,0.0,50.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR067,"Ikan Terbang, Segar","Ikan, Kerang, Udang",98,19.6,1.7,1.0,0.0,90.0,190.0,0.6,90.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR068,"Ikan Teri, Segar","Ikan, Kerang, Udang",74,10.3,1.4,4.1,0.0,972.0,253.0,3.9,554.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR069,"Ikan Titang, Segar","Ikan, Kerang, Udang",82,17.4,0.4,2.3,0.0,145.0,130.0,1.8,110.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR070,"Ikan Tongkol, Segar","Ikan, Kerang, Udang",100,13.7,1.5,8.0,0.0,92.0,606.0,1.7,202.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR071,"Ikan Turi, Segar","Ikan, Kerang, Udang",96,19.2,2.0,0.2,0.0,340.0,340.0,0.8,370.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR072,"Keong, Segar","Ikan, Kerang, Udang",64,12.0,1.0,2.0,0.0,217.0,78.0,1.7,231.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR073,"Kepiting, Segar","Ikan, Kerang, Udang",151,13.8,3.8,14.1,0.0,210.0,250.0,1.1,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR074,"Kerang, Segar","Ikan, Kerang, Udang",101,14.4,2.6,3.9,0.0,321.0,270.0,15.6,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR075,"Kodok, Segar","Ikan, Kerang, Udang",73,16.4,0.3,0.0,0.0,18.0,147.0,1.1,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR076,"Kura-Kura, Segar","Ikan, Kerang, Udang",83,19.1,0.2,0.0,0.0,27.0,87.0,0.7,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR077,"Kuro, Segar","Ikan, Kerang, Udang",87,16.0,2.2,1.0,0.0,75.0,136.0,1.0,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR078,"Lokan, Segar","Ikan, Kerang, Udang",217,11.0,1.7,5.1,0.0,20.0,390.0,10.9,3.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR079,"Rajungan, Segar","Ikan, Kerang, Udang",76,12.1,2.0,2.4,0.0,721.0,214.0,2.2,69.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR080,"Rebon, Udang Kecil,  Segar","Ikan, Kerang, Udang",81,16.2,1.2,0.7,0.0,757.0,292.0,2.2,169.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR081,Rusip,"Ikan, Kerang, Udang",110,11.5,2.0,11.7,0.0,479.0,348.0,7.1,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR082,"Udang Galah, Segar","Ikan, Kerang, Udang",81,16.5,0.3,3.0,0.0,87.0,167.0,0.7,95.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR083,"Udang, Besar, Segar","Ikan, Kerang, Udang",56,11.4,0.6,1.2,0.0,30.0,20.0,0.3,190.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR084,"Udang, Segar","Ikan, Kerang, Udang",91,21.0,0.2,0.1,0.0,136.0,170.0,8.0,178.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP001,"Bekicot, Dendeng,  Mentah","Ikan, Kerang, Udang",441,48.7,20.3,15.8,0.0,692.0,523.0,16.6,0.0,69.0,2,Lemak_Tinggi
GP002,"Belut, Goreng","Ikan, Kerang, Udang",417,25.9,19.4,32.0,0.0,840.0,872.0,4.9,71.0,0.0,1,Karbo_Kompleks
GP003,"Cumi-Cumi, Goreng","Ikan, Kerang, Udang",265,40.6,10.1,0.0,0.0,62.0,270.0,2.7,86.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP004,"Ikan Asin, Kering","Ikan, Kerang, Udang",193,42.0,1.5,0.0,0.0,200.0,300.0,0.0,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP005,"Ikan Bandeng Presto,  Masakan","Ikan, Kerang, Udang",296,17.1,20.3,11.3,0.0,1422.0,659.0,1.9,0.0,69.0,2,Lemak_Tinggi
GP006,Ikan Baung Bakar,"Ikan, Kerang, Udang",144,17.8,5.8,5.2,0.0,18.0,169.0,0.0,168.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP007,Ikan Belida Bakar,"Ikan, Kerang, Udang",128,18.0,3.0,7.2,0.0,58.0,134.0,0.0,293.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP008,"Ikan Cakalang Asap,  Mentah","Ikan, Kerang, Udang",204,34.2,5.6,1.9,0.0,14.0,399.0,1.3,176.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP009,"Ikan Cakalang Asin,  Mentah","Ikan, Kerang, Udang",198,36.5,2.2,5.5,0.0,236.0,346.0,3.7,4304.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP010,"Ikan Calo/ Peda,  Mentah","Ikan, Kerang, Udang",81,11.4,1.9,3.8,0.0,743.0,174.0,22.6,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP011,"Ikan Gabus Asap,  Mentah","Ikan, Kerang, Udang",261,38.1,2.3,21.9,0.0,2510.0,1840.0,2.9,320.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP012,"Ikan Gabus, Kering","Ikan, Kerang, Udang",268,58.0,4.0,0.0,0.0,15.0,100.0,0.1,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP013,"Ikan Gete, Goreng","Ikan, Kerang, Udang",267,23.1,19.4,0.2,0.0,2340.0,1240.0,0.8,590.0,0.0,3,Rendah_Kalori
GP014,"Ikan Hiu, Kering","Ikan, Kerang, Udang",298,46.3,3.6,20.2,0.0,335.0,846.0,2.5,957.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP015,"Ikan Katombo, Asin","Ikan, Kerang, Udang",162,31.7,2.8,0.3,0.0,279.0,609.0,4.6,4393.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP016,"Ikan Kayu, Kering","Ikan, Kerang, Udang",302,70.7,1.9,0.4,0.0,313.0,22.0,4.1,345.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP017,Ikan Lais Bakar,"Ikan, Kerang, Udang",147,17.5,6.5,5.4,0.0,54.0,194.0,0.1,142.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP018,"Ikan Lomak Asin,  Mentah","Ikan, Kerang, Udang",258,40.3,2.3,18.9,0.0,140.0,279.0,2.3,6227.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP019,Ikan Mas Pepes,"Ikan, Kerang, Udang",209,15.2,11.3,11.8,0.5,686.0,530.0,6.1,74.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP020,Ikan Mujahir Goreng,"Ikan, Kerang, Udang",416,46.9,23.9,0.0,0.0,346.0,654.0,0.9,54.0,0.0,2,Lemak_Tinggi
GP021,Ikan Mujahir Pepes,"Ikan, Kerang, Udang",121,21.7,2.8,0.8,0.0,83.0,248.0,1.6,58.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP022,"Ikan Mujahir,  Dendeng, Mentah","Ikan, Kerang, Udang",582,68.3,15.2,37.2,0.0,3258.0,1699.0,4.3,0.0,0.0,1,Karbo_Kompleks
GP023,"Ikan Papuyu, Bakar","Ikan, Kerang, Udang",152,17.6,6.1,6.7,0.0,244.0,227.0,3.4,320.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP024,"Ikan Patin, Bakar","Ikan, Kerang, Udang",144,17.5,6.3,4.3,0.0,191.0,232.0,1.4,379.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP025,"Ikan Peda Banjar,  Mentah","Ikan, Kerang, Udang",156,28.0,4.0,2.0,0.0,174.0,316.0,3.1,59.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP026,"Ikan Pepetek, Mentah","Ikan, Kerang, Udang",176,32.0,4.4,2.0,0.0,120.0,200.0,1.0,79.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP027,"Ikan Pindang Banjar,  Mentah","Ikan, Kerang, Udang",157,28.0,4.2,1.8,0.0,50.0,100.0,1.0,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP028,"Ikan Pindang Benggol,  Mentah","Ikan, Kerang, Udang",170,31.0,4.2,0.0,0.0,50.0,100.0,1.0,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP029,"Ikan Pindang Layang,  Mentah","Ikan, Kerang, Udang",153,30.0,2.8,0.0,0.0,60.0,200.0,3.0,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP030,"Ikan Pindang Selar,  Mentah","Ikan, Kerang, Udang",142,27.0,3.0,0.0,0.0,60.0,200.0,3.0,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP031,"Ikan Sale, Mentah","Ikan, Kerang, Udang",534,40.2,39.3,4.9,2.0,199.0,1244.0,2.7,673.0,0.0,2,Lemak_Tinggi
GP032,"Ikan Sale Lais, Mentah","Ikan, Kerang, Udang",415,61.3,17.6,2.9,0.0,258.0,919.0,7.0,381.0,0.0,3,Rendah_Kalori
GP033,"Ikan Saluang, Kering,  Mentah","Ikan, Kerang, Udang",284,34.1,9.9,14.6,0.0,1426.0,1103.0,9.5,1767.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP034,"Ikan Sanggang,  Masakan","Ikan, Kerang, Udang",240,21.7,7.7,20.7,0.0,159.0,362.0,9.8,2041.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP035,"Ikan Selar Kuning, Cue,  Mentah","Ikan, Kerang, Udang",138,27.0,3.3,0.0,0.0,50.0,100.0,2.0,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP036,"Ikan Selar, Kering,  Mentah","Ikan, Kerang, Udang",194,38.0,3.5,0.0,0.0,20.0,200.0,1.0,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP037,"Ikan Sepat, Kering,  Mentah","Ikan, Kerang, Udang",289,38.0,14.0,0.0,0.0,40.0,100.0,0.7,0.0,0.0,3,Rendah_Kalori
GP038,"Ikan Sunu, Asin,  Mentah","Ikan, Kerang, Udang",199,34.1,3.8,7.1,0.0,94.0,92.0,2.2,377.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP039,"Ikan, Tepung, Mentah","Ikan, Kerang, Udang",316,60.1,6.5,22.4,0.0,3196.0,1976.0,16.6,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP040,"Ikan Teri Nasi, Kering,  Mentah","Ikan, Kerang, Udang",144,32.5,0.6,0.0,0.0,1000.0,1000.0,3.0,312.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP041,"Ikan Teri, Bubuk,  Mentah","Ikan, Kerang, Udang",277,60.0,2.3,1.8,0.0,1209.0,1225.0,3.0,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP042,"Ikan Teri, Kering,  Mentah","Ikan, Kerang, Udang",170,33.4,3.0,0.0,0.0,1200.0,1500.0,3.6,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP043,"Ikan Teri, Kering,  Tawar, Mentah","Ikan, Kerang, Udang",331,68.7,4.2,0.0,0.0,2381.0,1500.0,23.4,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP044,"Ikan Teri, Tepung,  Mentah","Ikan, Kerang, Udang",347,48.8,6.4,19.6,0.0,4608.0,1200.0,18.6,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP045,"Kerang, Asap, Mentah","Ikan, Kerang, Udang",393,38.9,13.3,29.4,0.0,420.0,410.0,8.5,160.0,0.0,1,Karbo_Kompleks
GP046,"Kerang, Dendeng,  Mentah","Ikan, Kerang, Udang",357,41.1,10.0,25.6,0.0,217.0,904.0,5.2,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP047,"Rebon, Kering, Mentah","Ikan, Kerang, Udang",299,59.4,3.6,3.2,0.0,2306.0,625.0,21.4,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP048,"Rebung Laut, Mentah","Ikan, Kerang, Udang",320,7.2,4.2,63.3,0.0,240.0,570.0,6.6,20.0,0.0,1,Karbo_Kompleks
GP049,Sardines Dalam Kaleng,"Ikan, Kerang, Udang",338,21.1,27.0,1.0,0.0,354.0,434.0,3.5,0.0,0.0,2,Lemak_Tinggi
GP050,"Teripang, Dendeng,  Mentah","Ikan, Kerang, Udang",462,39.1,32.4,3.5,0.0,499.0,616.0,96.4,315.0,0.0,2,Lemak_Tinggi
GP051,"Udang Kering, Mentah","Ikan, Kerang, Udang",278,62.6,4.1,2.2,0.0,760.0,510.0,5.2,540.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP052,"Udang Papay, Mentah","Ikan, Kerang, Udang",273,47.8,3.8,12.5,0.0,1109.0,789.0,2.4,651.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP053,Abon Haruwan,"Ikan, Kerang, Udang",513,23.7,37.0,21.3,0.0,25.0,25.0,0.5,61.0,0.0,2,Lemak_Tinggi
GP054,Abon Ikan,"Ikan, Kerang, Udang",435,27.2,20.2,36.1,0.0,0.0,0.0,0.0,0.0,0.0,2,Lemak_Tinggi
GP055,"Betok Wadi, Masakan","Ikan, Kerang, Udang",145,16.3,7.0,4.1,0.0,405.0,523.0,1.8,69.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP056,"Bou Ninahu Ndamate,  Masakan","Ikan, Kerang, Udang",79,6.3,1.0,1.1,0.0,0.0,0.0,0.0,67.0,0.0,3,Rendah_Kalori
GP057,"Bouiki Ninahu  Nggaluku, Masakan","Ikan, Kerang, Udang",94,7.8,2.2,10.8,0.0,0.0,0.0,0.0,58.0,0.0,3,Rendah_Kalori
GP058,Cakalang Asar (Asap),"Ikan, Kerang, Udang",155,20.1,3.8,10.2,0.0,20.0,240.0,2.1,90.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP059,"Dendeng Belut,  Goreng, Masakan","Ikan, Kerang, Udang",382,55.7,14.1,8.0,0.0,1069.0,654.0,15.4,0.0,0.0,3,Rendah_Kalori
GP060,"Dendeng Mujahir,  Goreng, Masakan","Ikan, Kerang, Udang",598,74.3,26.9,9.2,0.0,1957.0,1447.0,7.4,0.0,0.0,2,Lemak_Tinggi
GP061,Fillet O-Fish,"Ikan, Kerang, Udang",270,12.3,15.9,19.3,0.2,239.0,272.0,1.8,439.0,0.0,3,Rendah_Kalori
GP062,"Gete Kuah Asam,  Masakan","Ikan, Kerang, Udang",75,8.2,2.0,6.0,0.0,1620.0,880.0,0.8,260.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP063,"Gulai Asam Keueung,  Masakan","Ikan, Kerang, Udang",52,10.0,0.5,1.8,0.0,62.0,102.0,0.3,332.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP065,"Gulai Ikan, Masakan","Ikan, Kerang, Udang",106,16.5,3.3,2.5,0.0,306.0,196.0,4.8,743.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP064,"Gulai Ikan Paya,  Masakan","Ikan, Kerang, Udang",148,10.0,9.8,5.0,0.0,103.0,82.0,0.7,525.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP066,"Gulai Keumamah,  Masakan","Ikan, Kerang, Udang",110,5.9,8.2,3.2,0.0,32.0,96.0,1.0,335.0,0.0,3,Rendah_Kalori
GP067,"Gulai Tiram, Masakan","Ikan, Kerang, Udang",132,9.0,7.2,7.8,0.0,53.0,134.0,3.7,285.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP068,"Gurame Asem Manis,  Masakan","Ikan, Kerang, Udang",192,12.7,10.1,12.7,0.0,283.0,169.0,1.1,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP069,"Ikan Asar Merah,  Masakan","Ikan, Kerang, Udang",146,17.7,5.9,5.6,0.0,100.0,240.0,4.0,170.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP070,"Jambal Goreng,  Masakan","Ikan, Kerang, Udang",286,48.5,9.2,2.3,0.0,207.0,457.0,3.3,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP071,"Jukku Pallu Kaloa,  Masakan","Ikan, Kerang, Udang",15,15.2,4.3,8.8,0.0,40.0,170.0,1.1,605.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP072,"Kaholeo, Masakan","Ikan, Kerang, Udang",413,28.7,19.8,29.8,0.0,909.0,1291.0,0.0,0.0,0.0,1,Karbo_Kompleks
GP073,Lawara Penjah,"Ikan, Kerang, Udang",207,7.4,15.4,9.6,0.0,114.0,219.0,5.9,683.0,14.0,3,Rendah_Kalori
GP074,"Model, Masakan","Ikan, Kerang, Udang",79,2.2,4.0,8.6,0.0,8.0,33.0,0.8,147.0,0.0,3,Rendah_Kalori
GP075,"Mujahir Acar Kuning,  Masakan","Ikan, Kerang, Udang",330,17.8,23.4,12.1,1.1,154.0,357.0,5.3,0.0,0.0,2,Lemak_Tinggi
GP076,"Parede Baleh,  Masakan","Ikan, Kerang, Udang",87,10.5,2.5,5.5,0.0,35.0,215.0,0.9,416.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP077,"Pempek Adaan,  Masakan","Ikan, Kerang, Udang",162,4.9,3.0,27.8,0.0,26.0,116.0,1.0,488.0,0.0,1,Karbo_Kompleks
GP078,"Pempek Belida,  Masakan","Ikan, Kerang, Udang",156,4.2,1.4,31.6,0.2,100.0,55.0,3.3,0.0,0.0,1,Karbo_Kompleks
GP079,"Pempek Kapal Selam,  Masakan","Ikan, Kerang, Udang",152,4.5,2.3,28.2,0.0,19.0,115.0,1.6,628.0,0.0,1,Karbo_Kompleks
GP080,"Pempek Kelesan,  Masakan","Ikan, Kerang, Udang",211,12.3,6.1,26.6,0.4,840.0,176.0,1.8,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP081,"Pempek Kulit,  Masakan","Ikan, Kerang, Udang",243,5.2,7.3,39.1,0.0,16.0,96.0,2.0,555.0,0.0,1,Karbo_Kompleks
GP082,"Pempek Telur,  Masakan","Ikan, Kerang, Udang",156,4.7,2.7,28.3,0.0,13.0,83.0,1.3,448.0,0.0,1,Karbo_Kompleks
GP083,"Pempek Tenggiri,  Masakan","Ikan, Kerang, Udang",173,7.2,1.2,33.4,0.2,164.0,80.0,3.1,0.0,0.0,1,Karbo_Kompleks
GP084,"Pencok Lele, Masakan","Ikan, Kerang, Udang",372,7.8,36.3,3.5,0.0,289.0,295.0,5.3,0.0,0.0,2,Lemak_Tinggi
GP085,Pinda,"Ikan, Kerang, Udang",107,15.9,0.6,0.4,0.0,375.0,336.0,1.9,526.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP086,"Pindang Kenari,  Masakan","Ikan, Kerang, Udang",124,9.5,9.6,0.0,0.0,120.0,220.0,1.3,370.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP087,"Saboko Gurita,  Masakan","Ikan, Kerang, Udang",87,15.7,1.5,2.6,0.0,60.0,14.0,2.1,200.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP088,"Saboko Saltan,  Masakan","Ikan, Kerang, Udang",113,17.1,3.6,3.0,0.0,240.0,60.0,0.5,40.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP089,"Saboko Sardin,  Masakan","Ikan, Kerang, Udang",110,12.9,4.3,4.9,0.0,220.0,520.0,6.0,200.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GP090,Sate Bandeng,"Ikan, Kerang, Udang",283,12.1,16.8,20.9,2.0,118.0,186.0,1.2,543.0,0.0,3,Rendah_Kalori
GP091,"Sepi, Masakan","Ikan, Kerang, Udang",88,7.9,1.6,10.6,0.0,924.0,350.0,2.3,873.0,0.0,3,Rendah_Kalori
GP092,"Tekwan, Masakan","Ikan, Kerang, Udang",53,1.9,0.9,9.4,0.0,9.0,41.0,1.0,174.0,0.0,3,Rendah_Kalori
GP093,"Teri Belado, Masakan","Ikan, Kerang, Udang",365,23.7,22.3,17.5,0.0,869.0,348.0,4.0,0.0,0.0,2,Lemak_Tinggi
GP094,"Tumis Bandeng,  Masakan","Ikan, Kerang, Udang",189,11.3,15.7,0.6,0.0,56.0,129.0,0.4,314.0,0.0,3,Rendah_Kalori
GP095,Tumis Keumamah,"Ikan, Kerang, Udang",300,14.5,20.0,15.5,4.5,0.0,0.0,0.0,0.0,7.0,2,Lemak_Tinggi
HR001,"Telur Ayam Kampung,  Segar",Telur,174,10.8,14.0,1.2,0.0,68.0,268.0,4.9,190.0,0.0,3,Rendah_Kalori
HR002,"Telur Ayam Ras, Segar",Telur,154,12.4,10.8,0.7,0.0,86.0,258.0,3.0,142.0,0.0,0,Tinggi_Protein_Rendah_Lemak
HR003,"Telur Ayam Ras, Bagian  Kuning, Segar",Telur,355,16.3,31.9,0.7,0.0,147.0,586.0,7.2,111.0,0.0,2,Lemak_Tinggi
HR004,"Telur Aayam Ras,  Bagian Putih, Segar",Telur,50,10.8,0.0,0.8,0.0,6.0,17.0,0.2,164.0,0.0,0,Tinggi_Protein_Rendah_Lemak
HR005,"Telur Bebek Alabio,  Segar",Telur,187,11.8,14.2,3.0,0.0,60.0,268.0,6.0,115.0,0.0,3,Rendah_Kalori
HR006,"Telur Bebek, Bagian  Kuning, Segar",Telur,386,17.0,35.0,0.8,0.0,150.0,400.0,7.0,106.0,0.0,2,Lemak_Tinggi
HR007,"Telur Bebek, Bagian  Putih, Segar",Telur,54,11.0,0.0,0.8,0.0,21.0,20.0,0.1,184.0,0.0,0,Tinggi_Protein_Rendah_Lemak
HR008,"Telur Bebek Tambak,  Segar",Telur,187,10.9,12.4,7.9,0.0,64.0,295.0,5.4,209.0,0.0,3,Rendah_Kalori
HR009,"Telur Burung Maleo,  Segar",Telur,436,26.5,36.3,0.4,0.0,154.0,120.0,4.3,77.0,0.0,2,Lemak_Tinggi
HR010,"Telur Penyu, Segar",Telur,136,8.6,10.1,2.7,0.0,66.0,282.0,3.4,478.0,0.0,0,Tinggi_Protein_Rendah_Lemak
HR011,"Telur Burung Puyuh,  Segar",Telur,116,10.7,7.0,1.6,0.0,65.0,191.0,3.5,111.0,0.0,0,Tinggi_Protein_Rendah_Lemak
HP001,"Telur Ayam, Dadar,  Masakan",Telur,251,16.3,19.4,1.4,0.0,62.0,250.0,2.5,0.0,0.0,3,Rendah_Kalori
HP002,"Telur Bebek, Asin,  Mentah",Telur,179,13.6,13.3,4.4,0.0,120.0,157.0,1.8,483.0,0.0,3,Rendah_Kalori
HP003,"Telur Bebek, Dadar,  Masakan",Telur,301,20.0,23.7,0.0,0.0,71.0,600.0,9.2,0.0,0.0,2,Lemak_Tinggi
HP004,"Ikan, Telur, Asin,  Mentah",Telur,358,20.7,26.4,9.4,0.0,48.0,311.0,15.1,2684.0,0.0,2,Lemak_Tinggi
HP005,"Bayau Mi Balu,  Masakan",Telur,313,6.0,12.2,44.8,0.0,0.0,0.0,0.0,0.0,0.0,1,Karbo_Kompleks
HP006,"Cucuru Bayau,  Masakan",Telur,349,6.8,18.7,38.3,0.0,0.0,0.0,0.0,0.0,0.0,1,Karbo_Kompleks
HP007,"Kalio Telur, Masakan",Telur,193,10.6,12.4,9.7,0.0,148.0,246.0,3.8,540.0,0.0,3,Rendah_Kalori
JR001,"Kepala Susu - Krim,  Segar",Susu,204,2.6,20.0,4.0,0.0,97.0,77.0,0.1,0.0,1.0,2,Lemak_Tinggi
JR002,Susu Ibu - Asi,Susu,62,1.5,3.2,7.0,0.0,34.0,20.0,0.2,15.0,0.0,3,Rendah_Kalori
JR003,"Susu Kambing, Segar",Susu,64,4.3,2.3,6.6,0.0,98.0,78.0,2.7,35.0,1.0,3,Rendah_Kalori
JR004,"Susu Kerbau, Segar",Susu,160,6.3,12.0,7.1,0.0,216.0,101.0,0.2,82.0,1.0,3,Rendah_Kalori
JR005,"Susu Kuda, Segar",Susu,40,2.0,1.1,5.4,0.0,0.0,0.0,0.0,0.0,0.0,3,Rendah_Kalori
JR006,"Susu Sapi, Segar",Susu,61,3.2,3.5,4.3,0.0,143.0,60.0,1.7,36.0,1.0,3,Rendah_Kalori
JP001,Es Krim,Susu,210,4.0,12.5,20.6,0.0,123.0,99.0,0.1,78.0,1.0,3,Rendah_Kalori
JP002,Hangop,Susu,65,10.0,1.0,3.5,0.0,180.0,190.0,0.2,126.0,0.0,0,Tinggi_Protein_Rendah_Lemak
JP003,Keju,Susu,326,22.8,20.3,13.1,0.0,777.0,338.0,1.5,1410.0,1.0,2,Lemak_Tinggi
JP004,Kwark (Quark),Susu,242,19.0,17.0,3.0,0.0,300.0,350.0,0.5,37.0,0.0,3,Rendah_Kalori
JP005,"Susu Asam Untuk Bayi,  Bubuk",Susu,418,19.0,9.0,65.5,0.0,800.0,600.0,7.0,188.0,30.0,0,Tinggi_Protein_Rendah_Lemak
JP006,Susu Bubuk,Susu,513,24.6,30.0,36.2,0.0,904.0,694.0,0.6,380.0,6.0,2,Lemak_Tinggi
JP007,Susu Kental Manis,Susu,343,8.2,10.0,55.0,0.0,275.0,209.0,0.2,150.0,1.0,1,Karbo_Kompleks
JP008,Susu Kental Tak Manis,Susu,138,7.0,7.9,9.9,0.0,243.0,195.0,0.2,140.0,1.0,3,Rendah_Kalori
JP009,"Susu Skim, Bubuk",Susu,359,35.6,1.0,52.0,0.0,1300.0,1030.0,0.6,470.0,7.0,0,Tinggi_Protein_Rendah_Lemak
JP010,"Susu Skim, Segar",Susu,36,3.5,0.1,5.1,0.0,123.0,97.0,0.1,38.0,1.0,3,Rendah_Kalori
